VV1VV2,22.736428022384644,True
VV1,2.2638871669769287,False
VV2,4.2631142139434814,False
VV1,1.4474573135375977,False
VV1VV2,4.9990808963775635,True
VV2,1.9111225605010986,False
VV1VV2,1.9271752834320068,True
VV1VV2,3.5274157524108887,True
VV1,1.5670721530914307,False
VV2,1.9357383251190186,False
VV2,1.4791927337646484,False
VV1,1.2791008949279785,False
VV2,1.934809684753418,False
VV1VV2,1.4475653171539307,True
VV2,1.5995442867279053,False
VV1VV2,1.551405429840088,True
VV1,1.3112971782684326,False
VV1,1.567091703414917,False
VV2,2.9671034812927246,False
VV1VV2,1.2794523239135742,True
VV1,1.455101728439331,False
VV1VV2,1.5835838317871094,True
VV1,1.1747686862945557,False
VV1VV2,2.2228853702545166,False
VV1VV2,1.2311680316925049,True
VV1VV2,1.2479348182678223,True
VV1,1.967219352722168,False
VV1,1.255049467086792,False
VV2,1.4231817722320557,False
VV2,1.9270176887512207,False
VV1,1.1518328189849854,False
VV1VV2,1.4230172634124756,True
VV2,1.2636821269989014,True
VV2,0.9593324661254883,False
VV1,1.0071189403533936,False
VV2,1.023836374282837,True
VV1VV2,1.2469499111175537,True
VV1,1.3433802127838135,False
VV2,1.3839597702026367,False
VV1,0.9591937065124512,False
VV1VV2,1.3192760944366455,True
VV2,1.2549688816070557,False
VV1VV2,1.7431557178497314,True
VV1VV2,1.0870847702026367,True
VV2,2.2473316192626953,False
VV1VV2,1.7347962856292725,True
VV1,1.399470329284668,False
VV2,1.439253330230713,False
VV2,4.871654272079468,False
VV1,1.7351787090301514,False
VV2,1.5831222534179688,False
VV1,2.2951784133911133,False
VV1VV2,3.487417697906494,False
VV1,1.4398224353790283,False
